gender,age,number_of_dependents,number_of_referrals,tenure_in_months,offer,internet_service,internet_type,avg_monthly_gb_download,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,churn_value,avg_monthly_spending,revenue_minus_refunds,contract_length_months,has_streaming,has_phone_service,has_multiple_lines,has_online_security,has_online_backup,has_device_protection_plan,has_premium_tech_support,has_streaming_tv,has_streaming_movies,has_streaming_music,has_unlimited_data,has_paperless_billing,num_services
Male,53,0,0,58,,Yes,Cable,23,Credit Card,45.0,2689.35,0.0,0,0.0,2689.35,0,46.36810344827586,2689.35,12,True,0,0,0,0,0,0,1,1,1,1,1,4
Male,50,0,9,43,,Yes,DSL,23,Credit Card,56.35,2391.15,0.0,0,186.62,2577.77,0,55.608139534883726,2577.77,12,True,1,0,0,0,0,0,1,0,0,1,1,3
Female,66,0,0,9,Offer E,Yes,Fiber Optic,4,Bank Withdrawal,90.1,816.8,0.0,0,360.0,1176.8,0,90.75555555555555,1176.8,1,True,1,1,0,0,1,0,1,0,0,1,1,4
Female,60,0,0,6,,No,,0,Mailed Check,20.0,109.2,0.0,0,284.76,393.96,0,18.2,393.96,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,54,0,8,55,Offer B,No,,0,Bank Withdrawal,19.7,1140.05,0.0,0,180.39999999999998,1320.4499999999998,0,20.728181818181817,1320.4499999999998,12,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,64,3,1,72,Offer A,No,,0,Bank Withdrawal,25.2,1787.35,0.0,0,2829.6,4616.95,0,24.824305555555554,4616.95,24,False,1,1,0,0,0,0,0,0,0,0,0,1
Female,42,0,0,8,,No,,0,Credit Card,19.2,156.85,0.0,0,114.56,271.40999999999997,0,19.60625,271.40999999999997,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,48,0,0,8,Offer E,Yes,Fiber Optic,8,Bank Withdrawal,87.05,762.1,0.0,0,364.72,1126.8200000000002,1,95.2625,1126.8200000000002,1,True,1,1,0,0,0,0,1,0,0,1,1,3
Female,57,0,5,67,Offer A,No,,0,Bank Withdrawal,20.85,1327.4,0.0,0,529.97,1857.3700000000001,0,19.811940298507466,1857.3700000000001,12,False,1,0,0,0,0,0,0,0,0,0,1,1
Female,28,2,5,69,,No,,0,Bank Withdrawal,20.2,1412.65,0.0,0,2931.81,4344.46,0,20.473188405797103,4344.46,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,25,1,1,44,,Yes,DSL,69,Bank Withdrawal,54.3,2317.1,0.0,10,0.0,2327.1,0,52.66136363636363,2327.1,12,True,0,0,0,0,1,1,1,1,1,0,1,6
Male,45,0,0,1,Offer E,Yes,DSL,12,Mailed Check,44.4,44.4,0.0,0,32.44,76.84,1,44.4,76.84,1,False,1,0,0,0,0,0,0,0,0,1,0,2
Female,80,0,1,1,Offer E,No,,0,Credit Card,20.85,20.85,0.0,0,22.86,43.71,1,20.85,43.71,1,False,1,0,0,0,0,0,0,0,0,0,1,1
Female,50,0,5,26,,Yes,Fiber Optic,10,Bank Withdrawal,79.3,2015.8,0.0,0,977.6,2993.4,0,77.53076923076922,2993.4,1,False,1,1,0,1,0,0,0,0,0,1,0,3
Male,29,0,5,39,Offer C,Yes,Fiber Optic,19,Credit Card,86.3,3266.0,0.0,0,1569.75,4835.75,1,83.74358974358974,4835.75,1,True,1,0,0,1,0,0,1,0,0,1,1,4
Male,47,0,0,14,Offer D,Yes,Fiber Optic,17,Bank Withdrawal,92.9,1337.45,0.0,0,389.2,1726.65,0,95.53214285714286,1726.65,1,True,1,0,0,0,0,0,1,1,1,1,1,5
Female,68,0,0,54,,Yes,Fiber Optic,10,Bank Withdrawal,79.5,4370.25,0.0,0,2471.5800000000004,6841.83,1,80.93055555555556,6841.83,1,False,1,1,0,1,0,0,0,0,0,1,1,3
Male,56,0,0,49,Offer B,Yes,Fiber Optic,27,Bank Withdrawal,98.7,4920.55,0.0,0,2227.54,7148.09,0,100.41938775510205,7148.09,1,True,1,1,0,1,0,0,1,1,1,1,0,6
Male,53,0,0,65,,Yes,Fiber Optic,7,Bank Withdrawal,108.65,6937.95,0.0,0,2722.2000000000003,9660.15,1,106.7376923076923,9660.15,24,True,1,1,1,0,1,1,1,1,1,1,0,8
Male,34,0,2,38,Offer C,Yes,DSL,16,Credit Card,69.0,2669.45,0.0,0,1220.18,3889.63,0,70.2486842105263,3889.63,12,True,1,1,0,0,1,1,0,1,1,1,0,6
Female,26,0,0,2,,Yes,Fiber Optic,39,Bank Withdrawal,68.95,119.75,0.0,0,61.46,181.21,1,59.875,181.21,1,True,1,0,0,0,0,0,0,0,1,1,0,3
Male,48,3,1,60,,Yes,Fiber Optic,76,Bank Withdrawal,110.6,6586.85,36.38,80,2421.6,9052.07,0,109.78083333333333,9015.69,24,True,1,1,1,0,1,1,1,1,1,0,1,8
Male,29,0,9,69,Offer A,Yes,Fiber Optic,41,Bank Withdrawal,112.55,7806.5,0.0,0,235.29000000000002,8041.79,0,113.1376811594203,8041.79,24,True,1,1,1,1,1,1,1,1,1,1,1,9
Male,37,3,7,70,,Yes,Fiber Optic,28,Bank Withdrawal,106.15,7475.1,0.0,0,256.9,7732.0,0,106.78714285714287,7732.0,12,True,1,0,0,1,1,1,1,1,1,1,1,8
Male,51,0,0,4,,Yes,DSL,22,Bank Withdrawal,55.9,238.5,0.0,0,70.8,309.3,0,59.625,309.3,1,True,1,0,0,0,0,0,0,1,1,1,1,4
Female,33,0,0,14,Offer D,Yes,DSL,7,Mailed Check,54.25,773.2,0.0,0,294.42,1067.6200000000001,0,55.228571428571435,1067.6200000000001,12,False,1,1,0,1,0,0,0,0,0,1,1,3
Female,26,0,0,1,,Yes,Fiber Optic,30,Bank Withdrawal,74.9,74.9,0.0,0,35.25,110.15,1,74.9,110.15,1,False,1,0,0,0,1,0,0,0,0,1,1,3
Male,35,3,9,71,Offer A,Yes,DSL,53,Bank Withdrawal,85.45,6029.9,0.0,0,1620.9299999999998,7650.83,0,84.9281690140845,7650.83,24,True,1,0,1,1,1,1,1,1,1,1,0,9
Male,40,0,0,68,,Yes,Fiber Optic,7,Bank Withdrawal,102.1,7149.35,0.0,0,3360.56,10509.91,0,105.1375,10509.91,24,True,1,1,1,1,1,0,0,1,1,1,1,7
Female,67,0,0,20,,Yes,DSL,27,Credit Card,61.6,1174.35,0.0,0,542.2,1716.55,1,58.717499999999994,1716.55,1,True,1,1,0,0,0,0,0,1,0,1,1,3
Male,53,0,0,6,,Yes,Fiber Optic,9,Bank Withdrawal,84.4,556.35,0.0,0,131.82,688.1700000000001,1,92.72500000000001,688.1700000000001,1,True,1,0,0,1,0,0,0,1,1,1,1,5
Female,78,0,2,71,Offer A,Yes,Fiber Optic,3,Bank Withdrawal,99.4,7168.25,0.0,0,870.46,8038.71,0,100.96126760563381,8038.71,24,True,1,0,1,1,1,1,1,0,0,1,1,7
Male,59,3,5,66,,No,,0,Credit Card,25.3,1672.35,0.0,0,2544.2999999999997,4216.65,0,25.33863636363636,4216.65,24,False,1,1,0,0,0,0,0,0,0,0,1,1
Female,24,0,0,4,,Yes,DSL,41,Bank Withdrawal,50.55,235.65,0.0,0,88.28,323.93,0,58.9125,323.93,1,False,1,0,1,0,0,0,0,0,0,1,1,3
Male,53,2,0,55,Offer B,No,,0,Bank Withdrawal,19.1,1001.5,0.0,0,2160.95,3162.45,0,18.20909090909091,3162.45,12,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,48,1,0,72,,No,,0,Credit Card,24.1,1734.65,0.0,0,1414.08,3148.73,0,24.092361111111114,3148.73,24,False,1,1,0,0,0,0,0,0,0,0,0,1
Female,39,2,8,18,,No,,0,Credit Card,20.45,357.0,0.0,0,262.8,619.8,0,19.833333333333332,619.8,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,51,0,7,25,,Yes,Fiber Optic,8,Credit Card,95.7,2338.35,0.0,0,95.25,2433.6,0,93.53399999999999,2433.6,1,True,1,0,0,0,0,1,1,1,1,1,1,6
Female,41,0,0,40,,Yes,DSL,19,Credit Card,80.75,3208.65,0.0,0,1353.1999999999998,4561.85,0,80.21625,4561.85,12,True,1,1,0,0,1,1,1,1,1,1,1,7
Female,30,0,1,71,,No,,0,Credit Card,24.25,1732.95,0.0,0,582.9100000000001,2315.86,0,24.40774647887324,2315.86,24,False,1,1,0,0,0,0,0,0,0,0,1,1
Female,53,0,0,29,,Yes,Cable,22,Credit Card,25.1,712.85,0.0,0,0.0,712.85,1,24.58103448275862,712.85,1,False,0,0,0,0,0,0,0,0,0,1,1,1
Male,73,0,10,29,,Yes,Fiber Optic,16,Bank Withdrawal,90.1,2656.7,0.0,0,928.87,3585.5699999999997,0,91.6103448275862,3585.5699999999997,12,True,1,0,1,0,1,0,0,1,1,1,0,6
Female,42,1,3,61,Offer B,Yes,Fiber Optic,12,Credit Card,115.1,7008.15,0.0,0,1220.6100000000001,8228.76,0,114.88770491803278,8228.76,24,True,1,1,1,1,1,1,1,1,1,1,0,9
Female,38,0,9,2,,No,,0,Bank Withdrawal,20.1,43.15,0.0,0,65.72,108.87,0,21.575,108.87,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,45,2,1,56,Offer B,Yes,DSL,13,Bank Withdrawal,59.8,3457.45,35.01,0,1273.4399999999998,4695.879999999999,0,61.740178571428565,4660.869999999999,24,False,1,0,1,1,1,0,0,0,0,1,1,5
Male,55,3,0,13,Offer D,Yes,Fiber Optic,22,Credit Card,78.3,1033.95,0.0,150,415.09,1599.04,0,79.53461538461539,1599.04,1,True,1,0,0,0,0,0,1,0,0,0,1,3
Female,65,0,0,9,,Yes,Fiber Optic,9,Credit Card,75.5,637.4,0.0,0,224.64000000000001,862.04,0,70.82222222222222,862.04,24,False,1,0,0,0,1,0,0,0,0,1,0,3
Male,46,2,4,7,,Yes,DSL,28,Credit Card,49.65,305.55,0.0,0,0.0,305.55,0,43.65,305.55,24,True,0,0,1,0,1,1,0,1,1,1,0,6
Female,77,0,0,2,,Yes,Fiber Optic,18,Bank Withdrawal,93.85,170.85,0.0,0,38.54,209.39,1,85.425,209.39,1,True,1,1,0,0,0,0,1,1,0,1,1,4
Male,62,0,0,41,Offer B,Yes,Fiber Optic,15,Bank Withdrawal,89.55,3729.75,0.0,0,1854.02,5583.77,0,90.96951219512195,5583.77,12,True,1,0,0,1,0,1,1,0,0,1,1,5
Male,74,0,0,47,,Yes,DSL,10,Bank Withdrawal,59.6,2754.0,0.0,0,694.66,3448.66,0,58.59574468085106,3448.66,24,False,1,1,0,1,0,1,0,0,0,1,0,4
Male,62,0,0,30,,No,,0,Mailed Check,19.7,625.05,0.0,0,737.1,1362.15,0,20.834999999999997,1362.15,12,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,71,0,0,35,,Yes,Fiber Optic,19,Bank Withdrawal,99.05,3395.8,0.0,120,729.05,4244.85,1,97.02285714285715,4244.85,1,True,1,1,0,0,1,0,1,1,0,0,1,5
Female,52,0,0,54,,Yes,DSL,21,Bank Withdrawal,44.1,2369.7,0.0,0,0.0,2369.7,0,43.88333333333333,2369.7,12,True,0,0,1,0,0,1,0,1,1,1,0,5
Male,74,0,1,17,,Yes,Cable,16,Credit Card,100.45,1622.45,0.0,0,479.06,2101.51,1,95.43823529411765,2101.51,1,True,1,1,0,0,1,0,1,1,0,1,1,5
Male,31,1,5,72,Offer A,Yes,Fiber Optic,11,Credit Card,110.9,7922.75,0.0,130,3263.04,11315.79,0,110.03819444444444,11315.79,24,True,1,1,0,1,1,1,1,1,1,0,0,8
Male,36,0,2,24,,Yes,Fiber Optic,8,Bank Withdrawal,89.25,2210.2,0.0,0,245.52,2455.72,0,92.09166666666665,2455.72,1,True,1,0,1,0,0,1,0,1,1,1,1,6
Female,42,0,0,37,,Yes,Cable,9,Bank Withdrawal,64.65,2347.85,0.0,0,1375.66,3723.51,0,63.4554054054054,3723.51,12,True,1,1,1,0,0,0,1,0,0,1,0,4
Female,60,2,6,48,Offer B,No,,0,Bank Withdrawal,20.2,1027.25,0.0,0,894.72,1921.97,0,21.401041666666668,1921.97,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,44,0,0,69,,Yes,Fiber Optic,13,Bank Withdrawal,104.0,7028.5,0.0,0,127.65,7156.15,0,101.8623188405797,7156.15,24,True,1,1,0,0,1,1,1,1,1,1,0,7
Male,56,0,7,31,Offer C,Yes,Cable,28,Credit Card,66.4,2019.8,0.0,0,784.3000000000001,2804.1,0,65.15483870967742,2804.1,1,True,1,0,0,0,1,1,0,1,1,1,1,6
Male,26,2,6,38,Offer C,Yes,DSL,59,Bank Withdrawal,85.4,3297.0,0.0,0,665.76,3962.76,0,86.76315789473684,3962.76,24,True,1,1,1,0,1,1,1,1,1,1,1,8
Female,64,0,0,37,Offer C,Yes,Cable,6,Credit Card,40.2,1478.85,0.0,0,0.0,1478.85,0,39.96891891891892,1478.85,1,True,0,0,0,0,1,0,0,1,1,1,1,4
Male,70,0,5,4,,Yes,Fiber Optic,8,Bank Withdrawal,70.2,280.35,30.75,0,24.12,273.72,0,70.0875,242.97000000000003,24,False,1,0,0,0,0,0,0,0,0,1,1,2
Female,41,0,3,46,Offer B,Yes,Fiber Optic,29,Bank Withdrawal,103.15,4594.65,0.0,130,1528.12,6252.7699999999995,0,99.8836956521739,6252.7699999999995,12,True,1,1,0,1,0,1,1,1,1,0,1,7
Male,59,0,0,21,Offer D,No,,0,Credit Card,20.0,417.7,0.0,0,722.19,1139.89,0,19.89047619047619,1139.89,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,55,0,0,39,Offer C,Yes,Fiber Optic,30,Bank Withdrawal,106.4,4040.65,0.0,0,669.6300000000001,4710.280000000001,0,103.60641025641026,4710.280000000001,1,True,1,1,1,1,0,0,1,1,1,1,1,7
Female,45,0,0,17,,Yes,Cable,22,Credit Card,79.85,1387.35,0.0,0,215.73,1603.08,0,81.60882352941177,1603.08,12,True,1,0,1,1,0,1,1,1,1,1,0,8
Male,47,0,0,54,,Yes,DSL,16,Bank Withdrawal,65.3,3512.9,0.0,0,1011.9599999999999,4524.86,0,65.0537037037037,4524.86,24,True,1,0,1,1,0,0,1,0,0,1,1,5
Female,19,0,4,9,,Yes,Cable,76,Credit Card,50.85,466.6,0.0,0,113.31,579.9100000000001,0,51.84444444444445,579.9100000000001,1,False,1,0,0,1,0,0,0,0,0,1,0,3
Female,23,0,0,1,Offer E,Yes,DSL,30,Credit Card,45.95,45.95,0.0,0,5.12,51.07,1,45.95,51.07,1,True,1,0,0,0,0,0,0,0,1,1,0,3
Male,34,0,2,3,Offer E,Yes,Cable,6,Mailed Check,55.8,154.55,0.0,0,12.57,167.12,0,51.51666666666667,167.12,1,False,1,0,0,0,1,1,0,0,0,1,1,4
Female,60,0,0,70,Offer A,Yes,Fiber Optic,26,Credit Card,111.95,7795.95,0.0,0,3119.9,10915.85,0,111.37071428571429,10915.85,24,True,1,1,1,1,1,1,1,1,1,1,1,9
Male,31,0,0,54,Offer B,Yes,Fiber Optic,26,Credit Card,105.4,5643.4,0.0,0,2698.9199999999996,8342.32,1,104.5074074074074,8342.32,12,True,1,0,1,1,0,1,1,1,1,1,1,8
Male,69,0,1,53,Offer B,Yes,Fiber Optic,6,Bank Withdrawal,101.9,5549.4,0.0,0,420.82,5970.219999999999,1,104.70566037735848,5970.219999999999,1,True,1,1,0,1,0,0,1,1,0,1,1,5
Female,57,0,1,30,,No,,0,Bank Withdrawal,19.55,608.5,0.0,0,634.2,1242.7,0,20.283333333333335,1242.7,12,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,71,0,0,48,,Yes,Fiber Optic,2,Bank Withdrawal,99.0,4744.35,0.0,0,281.76,5026.110000000001,0,98.840625,5026.110000000001,12,True,1,1,0,1,0,0,1,1,0,1,1,5
Male,64,1,5,62,Offer B,No,,0,Credit Card,20.05,1263.9,0.0,0,1299.52,2563.42,0,20.385483870967743,2563.42,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,28,0,0,1,,Yes,Cable,59,Mailed Check,45.3,45.3,0.0,0,39.94,85.24,1,45.3,85.24,1,True,1,0,0,0,0,0,0,0,1,1,1,3
Female,66,0,1,65,,Yes,Fiber Optic,30,Bank Withdrawal,106.25,6979.8,0.0,0,1214.8500000000001,8194.65,1,107.38153846153847,8194.65,12,True,1,1,0,1,1,0,1,1,0,1,1,6
Female,77,2,8,11,,Yes,Fiber Optic,13,Credit Card,78.1,864.85,0.0,0,194.26,1059.1100000000001,0,78.62272727272727,1059.1100000000001,1,False,1,1,0,0,1,0,0,0,0,1,1,3
Male,59,0,9,66,Offer A,No,,0,Bank Withdrawal,20.35,1359.5,0.0,0,2971.98,4331.48,0,20.598484848484848,4331.48,12,False,1,0,0,0,0,0,0,0,0,0,1,1
Female,75,0,0,3,,Yes,Fiber Optic,11,Bank Withdrawal,79.4,205.05,0.0,0,125.69999999999999,330.75,1,68.35000000000001,330.75,1,False,1,1,0,1,0,0,0,0,0,1,1,3
Male,25,0,0,39,Offer C,Yes,Cable,26,Bank Withdrawal,40.6,1494.5,0.0,0,0.0,1494.5,0,38.32051282051282,1494.5,1,True,0,0,0,0,0,1,0,1,1,1,1,4
Female,46,0,0,4,,Yes,DSL,26,Credit Card,35.0,135.75,0.0,50,0.0,185.75,0,33.9375,185.75,1,False,0,0,1,0,1,0,0,0,0,0,0,3
Male,63,0,7,12,,Yes,DSL,5,Bank Withdrawal,74.15,741.4,0.0,0,592.6800000000001,1334.08,0,61.78333333333333,1334.08,1,True,1,0,0,0,1,1,1,1,1,1,1,7
Female,57,1,3,32,,Yes,Cable,14,Bank Withdrawal,35.15,1051.05,0.0,0,0.0,1051.05,0,32.8453125,1051.05,1,False,0,0,1,1,0,0,0,0,0,1,1,3
Female,35,0,0,24,,Yes,Fiber Optic,18,Bank Withdrawal,98.75,2407.3,0.0,0,904.56,3311.86,1,100.30416666666667,3311.86,1,True,1,1,0,0,1,0,1,1,1,1,1,6
Male,48,0,5,70,,Yes,Fiber Optic,16,Bank Withdrawal,95.0,6602.9,0.0,0,2179.1,8782.0,0,94.32714285714285,8782.0,12,True,1,1,0,1,1,0,1,0,0,1,1,5
Female,62,0,0,72,,No,,0,Credit Card,20.25,1566.9,0.0,0,3049.92,4616.82,0,21.762500000000003,4616.82,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,22,0,0,15,Offer D,No,,0,Credit Card,25.4,399.6,0.0,0,687.6,1087.2,1,26.64,1087.2,1,False,1,1,0,0,0,0,0,0,0,0,1,1
Female,22,2,8,17,Offer D,Yes,DSL,47,Credit Card,74.55,1215.8,0.0,0,763.3,1979.1,0,71.51764705882353,1979.1,1,True,1,0,1,1,0,0,1,1,1,1,0,7
Female,26,0,0,8,Offer E,Yes,Fiber Optic,41,Bank Withdrawal,103.35,847.3,0.0,0,157.44,1004.74,1,105.9125,1004.74,1,True,1,1,1,0,0,1,1,1,1,1,1,7
Male,43,0,6,8,,No,,0,Mailed Check,24.4,203.95,0.0,0,185.44,389.39,0,25.49375,389.39,12,False,1,1,0,0,0,0,0,0,0,0,0,1
Male,37,0,10,25,,Yes,Cable,24,Credit Card,38.1,970.4,0.0,100,0.0,1070.4,0,38.816,1070.4,12,True,0,0,0,0,1,0,1,0,0,0,1,3
Male,55,3,7,10,,No,,0,Credit Card,20.05,218.5,0.0,0,138.3,356.8,0,21.85,356.8,1,False,1,0,0,0,0,0,0,0,0,0,1,1
Male,30,0,0,1,,No,,0,Credit Card,20.05,20.05,0.0,0,11.1,31.15,0,20.05,31.15,1,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,21,0,1,72,Offer A,No,,0,Credit Card,26.45,1914.5,0.0,0,1599.84,3514.34,0,26.59027777777778,3514.34,24,False,1,1,0,0,0,0,0,0,0,0,0,1
Male,24,0,5,43,Offer B,Yes,DSL,51,Credit Card,71.9,3173.35,0.0,0,2068.3,5241.65,0,73.79883720930232,5241.65,12,True,1,1,1,0,0,1,0,1,1,1,1,6
Female,25,0,9,72,,Yes,Cable,46,Bank Withdrawal,83.7,6096.9,0.0,0,1155.6000000000001,7252.5,0,84.67916666666666,7252.5,24,True,1,0,1,1,1,1,1,1,1,1,1,9
Female,31,0,9,9,Offer E,Yes,DSL,30,Credit Card,48.6,422.3,20.45,0,270.63,672.48,0,46.922222222222224,652.03,12,False,1,0,1,0,0,0,0,0,0,1,0,3
Male,44,0,7,50,Offer B,Yes,Fiber Optic,18,Bank Withdrawal,99.4,5059.75,0.0,0,1303.0,6362.75,0,101.195,6362.75,12,True,1,1,0,0,0,1,1,1,1,1,0,6
Female,59,3,10,69,Offer A,Yes,Cable,21,Credit Card,73.7,4885.85,0.0,0,540.96,5426.81,0,70.80942028985508,5426.81,12,True,1,1,1,1,0,1,1,0,0,1,0,6
Male,31,3,0,15,,Yes,DSL,29,Credit Card,64.85,950.75,0.0,0,655.3499999999999,1606.1,0,63.38333333333333,1606.1,12,True,1,0,1,0,1,0,0,1,1,1,0,6
Female,76,0,2,26,,Yes,Cable,17,Credit Card,60.7,1597.4,0.0,0,445.12,2042.52,0,61.43846153846154,2042.52,12,True,1,0,0,0,1,0,0,1,0,1,0,4
Female,62,1,5,35,Offer C,No,,0,Bank Withdrawal,25.75,882.55,0.0,0,866.6,1749.15,0,25.215714285714284,1749.15,1,False,1,1,0,0,0,0,0,0,0,0,1,1
Female,73,0,4,21,,Yes,DSL,18,Bank Withdrawal,71.7,1497.05,0.0,100,636.3000000000001,2233.35,0,71.28809523809524,2233.35,12,True,1,1,0,1,1,0,0,1,0,0,0,5
Male,34,0,0,52,,Yes,DSL,30,Credit Card,89.25,4652.4,0.0,0,353.59999999999997,5006.0,0,89.46923076923076,5006.0,24,True,1,1,1,1,1,1,1,1,1,1,1,9
Male,28,0,0,26,Offer C,Yes,Cable,42,Bank Withdrawal,45.45,1233.15,0.0,0,755.82,1988.9700000000003,0,47.42884615384616,1988.9700000000003,1,False,1,0,0,0,0,0,0,0,0,1,0,2
Female,59,0,4,71,,Yes,Cable,6,Bank Withdrawal,47.05,3263.6,0.0,0,0.0,3263.6,0,45.96619718309859,3263.6,24,True,0,0,0,0,1,1,0,1,1,1,1,5
Male,37,0,0,33,,Yes,Fiber Optic,23,Bank Withdrawal,68.25,2171.15,0.0,0,951.72,3122.87,1,65.79242424242425,3122.87,1,False,1,0,0,0,0,0,0,0,0,1,0,2
Male,59,2,10,66,Offer A,Yes,Cable,30,Credit Card,65.85,4097.05,0.0,0,1776.06,5873.110000000001,0,62.07651515151515,5873.110000000001,24,False,1,0,1,1,1,1,0,0,0,1,0,6
Female,53,0,0,60,Offer B,No,,0,Bank Withdrawal,19.85,1128.1,0.0,0,1867.2,2995.3,0,18.801666666666666,2995.3,24,False,1,0,0,0,0,0,0,0,0,0,0,1
Female,64,0,3,72,,No,,0,Bank Withdrawal,24.65,1830.05,0.0,0,1758.2400000000002,3588.29,0,25.41736111111111,3588.29,24,False,1,1,0,0,0,0,0,0,0,0,0,1
Male,31,0,0,1,,Yes,Fiber Optic,12,Bank Withdrawal,84.5,84.5,0.0,0,6.89,91.39,1,84.5,91.39,1,True,1,1,0,0,0,0,1,0,0,1,0,3
Male,34,0,0,38,Offer C,Yes,Fiber Optic,21,Bank Withdrawal,95.0,3605.6,0.0,0,150.1,3755.7,0,94.88421052631578,3755.7,12,True,1,1,0,0,1,1,1,0,0,1,0,5
Female,77,0,1,61,,Yes,Fiber Optic,17,Credit Card,104.4,6405.0,0.0,0,2141.71,8546.71,1,105.0,8546.71,12,True,1,1,0,1,1,0,1,1,0,1,1,6
Female,53,0,1,17,Offer D,Yes,Fiber Optic,4,Bank Withdrawal,78.9,1348.95,0.0,0,359.54999999999995,1708.5,0,79.35000000000001,1708.5,1,False,1,1,1,0,0,0,0,0,0,1,0,3
Male,38,0,0,46,Offer B,Yes,Fiber Optic,26,Bank Withdrawal,72.8,3249.4,0.0,0,1890.6000000000001,5140.0,0,70.63913043478261,5140.0,1,False,1,1,0,0,0,0,0,0,0,1,0,2
Female,56,0,0,5,,Yes,Cable,22,Bank Withdrawal,53.8,283.95,0.0,10,247.0,540.95,0,56.79,540.95,1,False,1,1,1,0,0,0,0,0,0,0,1,3
Male,59,1,1,34,Offer C,Yes,Fiber Optic,12,Bank Withdrawal,78.95,2647.2,0.0,0,120.36,2767.56,0,77.85882352941177,2767.56,12,True,1,0,0,0,0,0,0,1,1,1,1,4
Female,62,0,0,17,Offer D,Yes,Fiber Optic,29,Bank Withdrawal,80.05,1345.65,0.0,0,764.32,2109.9700000000003,0,79.15588235294118,2109.9700000000003,1,False,1,1,0,0,1,0,0,0,0,1,0,3
Male,79,0,5,16,,Yes,DSL,23,Bank Withdrawal,54.55,825.1,0.0,0,568.48,1393.58,0,51.56875,1393.58,24,False,1,0,1,1,0,0,0,0,0,1,1,4
Female,74,0,0,8,,Yes,Fiber Optic,6,Bank Withdrawal,75.75,606.25,0.0,0,110.4,716.65,1,75.78125,716.65,1,False,1,1,0,0,0,0,0,0,0,1,1,2
Male,28,0,9,48,Offer B,Yes,Fiber Optic,59,Bank Withdrawal,111.45,5315.1,0.0,0,1073.28,6388.38,0,110.73125,6388.38,1,True,1,1,1,1,1,0,1,1,1,1,1,8
Female,46,0,1,60,Offer B,Yes,DSL,19,Credit Card,59.85,3590.2,0.0,0,0.0,3590.2,0,59.836666666666666,3590.2,24,True,0,0,1,0,1,1,1,1,1,1,0,7
Female,54,0,0,25,Offer C,Yes,Fiber Optic,12,Bank Withdrawal,79.85,2015.35,0.0,0,670.25,2685.6,1,80.61399999999999,2685.6,1,False,1,0,1,1,0,0,0,0,0,1,1,4
Female,65,0,0,72,Offer A,Yes,Fiber Optic,20,Bank Withdrawal,108.1,7774.05,0.0,0,1934.64,9708.69,0,107.97291666666666,9708.69,24,True,1,1,0,1,1,1,1,1,1,1,1,8
Female,69,0,0,66,Offer A,Yes,Fiber Optic,5,Credit Card,102.85,6976.75,0.0,60,767.58,7804.33,0,105.70833333333333,7804.33,12,True,1,1,0,0,1,1,1,1,0,0,1,6
Female,30,2,4,40,,Yes,DSL,48,Credit Card,71.35,2847.2,0.0,0,1165.6,4012.7999999999997,0,71.17999999999999,4012.7999999999997,1,True,1,0,1,1,0,1,0,1,1,1,1,7
Male,79,0,0,70,,Yes,DSL,20,Bank Withdrawal,45.25,3264.45,0.0,0,0.0,3264.45,1,46.635,3264.45,12,True,0,0,0,0,0,0,1,1,0,1,1,3
Male,63,0,0,23,Offer D,No,,0,Bank Withdrawal,20.15,405.6,0.0,0,606.51,1012.11,0,17.63478260869565,1012.11,12,False,1,0,0,0,0,0,0,0,0,0,0,1
Male,75,0,1,37,Offer C,Yes,Fiber Optic,26,Bank Withdrawal,85.7,3171.15,0.0,0,1724.57,4895.72,1,85.70675675675676,4895.72,1,True,1,1,0,0,0,0,1,0,0,1,1,3
Male,63,0,0,50,,Yes,DSL,2,Bank Withdrawal,69.5,3418.2,5.73,0,1352.0,4764.469999999999,0,68.36399999999999,4758.74,24,True,1,1,0,0,1,1,0,1,1,1,0,6
Male,37,2,7,60,,Yes,DSL,28,Bank Withdrawal,60.5,3694.45,0.0,0,2594.4,6288.85,0,61.57416666666666,6288.85,24,False,1,0,1,1,1,0,0,0,0,1,0,5
Male,23,0,0,8,Offer E,No,,0,Credit Card,20.45,162.3,0.0,0,281.68,443.98,0,20.2875,443.98,1,False,1,0,0,0,0,0,0,0,0,0,1,1
Male,73,0,1,43,Offer B,Yes,Fiber Optic,26,Bank Withdrawal,103.0,4414.3,0.0,0,749.49,5163.79,1,102.65813953488373,5163.79,1,True,1,1,0,1,1,0,1,1,0,1,1,6
